C:\Users\Admin\Desktop\Data\IMG\center_2019_04_17_18_02_27_139.jpg, C:\Users\Admin\Desktop\Data\IMG\left_2019_04_17_18_02_27_139.jpg, C:\Users\Admin\Desktop\Data\IMG\right_2019_04_17_18_02_27_139.jpg, 0, 0.720127, 0, 28.89307
C:\Users\Admin\Desktop\Data\IMG\center_2019_04_17_18_02_27_247.jpg, C:\Users\Admin\Desktop\Data\IMG\left_2019_04_17_18_02_27_247.jpg, C:\Users\Admin\Desktop\Data\IMG\right_2019_04_17_18_02_27_247.jpg, -0.379272, 1, 0, 29.7622
C:\Users\Admin\Desktop\Data\IMG\center_2019_04_17_18_02_27_353.jpg, C:\Users\Admin\Desktop\Data\IMG\left_2019_04_17_18_02_27_353.jpg, C:\Users\Admin\Desktop\Data\IMG\right_2019_04_17_18_02_27_353.jpg, -0.3933707, 1, 0, 30.17517
C:\Users\Admin\Desktop\Data\IMG\center_2019_04_17_18_02_27_457.jpg, C:\Users\Admin\Desktop\Data\IMG\left_2019_04_17_18_02_27_457.jpg, C:\Users\Admin\Desktop\Data\IMG\right_2019_04_17_18_02_27_457.jpg, -0.09537522, 1, 0, 30.1919
C:\Users\Admin\Desktop\Data\IMG\center_2019_04_17_18_02_27_563.jpg, C:\Users\Admin\Desktop\Data\IMG\left_2019_04_17_18_02_27_563.jpg, C:\Users\Admin\Desktop\Data\IMG\right_2019_04_17_18_02_27_563.jpg, 0, 1, 0, 30.18897
C:\Users\Admin\Desktop\Data\IMG\center_2019_04_17_18_02_27_664.jpg, C:\Users\Admin\Desktop\Data\IMG\left_2019_04_17_18_02_27_664.jpg, C:\Users\Admin\Desktop\Data\IMG\right_2019_04_17_18_02_27_664.jpg, 0, 1, 0, 30.19024
C:\Users\Admin\Desktop\Data\IMG\center_2019_04_17_18_02_27_764.jpg, C:\Users\Admin\Desktop\Data\IMG\left_2019_04_17_18_02_27_764.jpg, C:\Users\Admin\Desktop\Data\IMG\right_2019_04_17_18_02_27_764.jpg, 0, 1, 0, 30.18984
C:\Users\Admin\Desktop\Data\IMG\center_2019_04_17_18_02_27_867.jpg, C:\Users\Admin\Desktop\Data\IMG\left_2019_04_17_18_02_27_867.jpg, C:\Users\Admin\Desktop\Data\IMG\right_2019_04_17_18_02_27_867.jpg, 0, 1, 0, 30.19032
C:\Users\Admin\Desktop\Data\IMG\center_2019_04_17_18_02_27_968.jpg, C:\Users\Admin\Desktop\Data\IMG\left_2019_04_17_18_02_27_968.jpg, C:\Users\Admin\Desktop\Data\IMG\right_2019_04_17_18_02_27_968.jpg, 0, 1, 0, 30.19031
C:\Users\Admin\Desktop\Data\IMG\center_2019_04_17_18_02_28_068.jpg, C:\Users\Admin\Desktop\Data\IMG\left_2019_04_17_18_02_28_068.jpg, C:\Users\Admin\Desktop\Data\IMG\right_2019_04_17_18_02_28_068.jpg, 0, 1, 0, 30.1903
C:\Users\Admin\Desktop\Data\IMG\center_2019_04_17_18_02_28_176.jpg, C:\Users\Admin\Desktop\Data\IMG\left_2019_04_17_18_02_28_176.jpg, C:\Users\Admin\Desktop\Data\IMG\right_2019_04_17_18_02_28_176.jpg, 0, 1, 0, 30.19029
C:\Users\Admin\Desktop\Data\IMG\center_2019_04_17_18_02_28_282.jpg, C:\Users\Admin\Desktop\Data\IMG\left_2019_04_17_18_02_28_282.jpg, C:\Users\Admin\Desktop\Data\IMG\right_2019_04_17_18_02_28_282.jpg, -0.1391119, 1, 0, 30.18505
C:\Users\Admin\Desktop\Data\IMG\center_2019_04_17_18_02_28_387.jpg, C:\Users\Admin\Desktop\Data\IMG\left_2019_04_17_18_02_28_387.jpg, C:\Users\Admin\Desktop\Data\IMG\right_2019_04_17_18_02_28_387.jpg, -0.350286, 1, 0, 30.16405
C:\Users\Admin\Desktop\Data\IMG\center_2019_04_17_18_02_28_493.jpg, C:\Users\Admin\Desktop\Data\IMG\left_2019_04_17_18_02_28_493.jpg, C:\Users\Admin\Desktop\Data\IMG\right_2019_04_17_18_02_28_493.jpg, -0.03617787, 1, 0, 30.19018
C:\Users\Admin\Desktop\Data\IMG\center_2019_04_17_18_02_28_593.jpg, C:\Users\Admin\Desktop\Data\IMG\left_2019_04_17_18_02_28_593.jpg, C:\Users\Admin\Desktop\Data\IMG\right_2019_04_17_18_02_28_593.jpg, 0, 1, 0, 30.19
C:\Users\Admin\Desktop\Data\IMG\center_2019_04_17_18_02_28_696.jpg, C:\Users\Admin\Desktop\Data\IMG\left_2019_04_17_18_02_28_696.jpg, C:\Users\Admin\Desktop\Data\IMG\right_2019_04_17_18_02_28_696.jpg, 0, 1, 0, 30.19025
C:\Users\Admin\Desktop\Data\IMG\center_2019_04_17_18_02_28_802.jpg, C:\Users\Admin\Desktop\Data\IMG\left_2019_04_17_18_02_28_802.jpg, C:\Users\Admin\Desktop\Data\IMG\right_2019_04_17_18_02_28_802.jpg, -0.09672008, 1, 0, 30.1884
C:\Users\Admin\Desktop\Data\IMG\center_2019_04_17_18_02_28_904.jpg, C:\Users\Admin\Desktop\Data\IMG\left_2019_04_17_18_02_28_904.jpg, C:\Users\Admin\Desktop\Data\IMG\right_2019_04_17_18_02_28_904.jpg, -0.4011856, 1, 0, 30.15534
C:\Users\Admin\Desktop\Data\IMG\center_2019_04_17_18_02_29_009.jpg, C:\Users\Admin\Desktop\Data\IMG\left_2019_04_17_18_02_29_009.jpg, C:\Users\Admin\Desktop\Data\IMG\right_2019_04_17_18_02_29_009.jpg, -0.1035246, 1, 0, 30.1916
C:\Users\Admin\Desktop\Data\IMG\center_2019_04_17_18_02_29_110.jpg, C:\Users\Admin\Desktop\Data\IMG\left_2019_04_17_18_02_29_110.jpg, C:\Users\Admin\Desktop\Data\IMG\right_2019_04_17_18_02_29_110.jpg, 0, 1, 0, 30.18952
C:\Users\Admin\Desktop\Data\IMG\center_2019_04_17_18_02_29_213.jpg, C:\Users\Admin\Desktop\Data\IMG\left_2019_04_17_18_02_29_213.jpg, C:\Users\Admin\Desktop\Data\IMG\right_2019_04_17_18_02_29_213.jpg, 0, 1, 0, 30.19021
C:\Users\Admin\Desktop\Data\IMG\center_2019_04_17_18_02_29_316.jpg, C:\Users\Admin\Desktop\Data\IMG\left_2019_04_17_18_02_29_316.jpg, C:\Users\Admin\Desktop\Data\IMG\right_2019_04_17_18_02_29_316.jpg, 0, 1, 0, 30.19033
C:\Users\Admin\Desktop\Data\IMG\center_2019_04_17_18_02_29_423.jpg, C:\Users\Admin\Desktop\Data\IMG\left_2019_04_17_18_02_29_423.jpg, C:\Users\Admin\Desktop\Data\IMG\right_2019_04_17_18_02_29_423.jpg, 0, 1, 0, 30.19032
C:\Users\Admin\Desktop\Data\IMG\center_2019_04_17_18_02_29_527.jpg, C:\Users\Admin\Desktop\Data\IMG\left_2019_04_17_18_02_29_527.jpg, C:\Users\Admin\Desktop\Data\IMG\right_2019_04_17_18_02_29_527.jpg, 0, 1, 0, 30.19038
C:\Users\Admin\Desktop\Data\IMG\center_2019_04_17_18_02_29_630.jpg, C:\Users\Admin\Desktop\Data\IMG\left_2019_04_17_18_02_29_630.jpg, C:\Users\Admin\Desktop\Data\IMG\right_2019_04_17_18_02_29_630.jpg, 0, 1, 0, 30.19027
C:\Users\Admin\Desktop\Data\IMG\center_2019_04_17_18_02_29_732.jpg, C:\Users\Admin\Desktop\Data\IMG\left_2019_04_17_18_02_29_732.jpg, C:\Users\Admin\Desktop\Data\IMG\right_2019_04_17_18_02_29_732.jpg, 0, 1, 0, 30.19036
C:\Users\Admin\Desktop\Data\IMG\center_2019_04_17_18_02_29_840.jpg, C:\Users\Admin\Desktop\Data\IMG\left_2019_04_17_18_02_29_840.jpg, C:\Users\Admin\Desktop\Data\IMG\right_2019_04_17_18_02_29_840.jpg, -0.2701615, 1, 0, 30.17204
C:\Users\Admin\Desktop\Data\IMG\center_2019_04_17_18_02_29_942.jpg, C:\Users\Admin\Desktop\Data\IMG\left_2019_04_17_18_02_29_942.jpg, C:\Users\Admin\Desktop\Data\IMG\right_2019_04_17_18_02_29_942.jpg, -0.3044433, 1, 0, 30.1842
C:\Users\Admin\Desktop\Data\IMG\center_2019_04_17_18_02_30_042.jpg, C:\Users\Admin\Desktop\Data\IMG\left_2019_04_17_18_02_30_042.jpg, C:\Users\Admin\Desktop\Data\IMG\right_2019_04_17_18_02_30_042.jpg, -0.003845131, 1, 0, 30.18746
C:\Users\Admin\Desktop\Data\IMG\center_2019_04_17_18_02_30_145.jpg, C:\Users\Admin\Desktop\Data\IMG\left_2019_04_17_18_02_30_145.jpg, C:\Users\Admin\Desktop\Data\IMG\right_2019_04_17_18_02_30_145.jpg, 0, 1, 0, 30.18973
C:\Users\Admin\Desktop\Data\IMG\center_2019_04_17_18_02_30_245.jpg, C:\Users\Admin\Desktop\Data\IMG\left_2019_04_17_18_02_30_245.jpg, C:\Users\Admin\Desktop\Data\IMG\right_2019_04_17_18_02_30_245.jpg, 0, 1, 0, 30.19015
C:\Users\Admin\Desktop\Data\IMG\center_2019_04_17_18_02_30_355.jpg, C:\Users\Admin\Desktop\Data\IMG\left_2019_04_17_18_02_30_355.jpg, C:\Users\Admin\Desktop\Data\IMG\right_2019_04_17_18_02_30_355.jpg, 0, 1, 0, 30.19031
C:\Users\Admin\Desktop\Data\IMG\center_2019_04_17_18_02_30_465.jpg, C:\Users\Admin\Desktop\Data\IMG\left_2019_04_17_18_02_30_465.jpg, C:\Users\Admin\Desktop\Data\IMG\right_2019_04_17_18_02_30_465.jpg, 0, 1, 0, 30.19031
C:\Users\Admin\Desktop\Data\IMG\center_2019_04_17_18_02_30_567.jpg, C:\Users\Admin\Desktop\Data\IMG\left_2019_04_17_18_02_30_567.jpg, C:\Users\Admin\Desktop\Data\IMG\right_2019_04_17_18_02_30_567.jpg, 0, 1, 0, 30.19032
C:\Users\Admin\Desktop\Data\IMG\center_2019_04_17_18_02_30_668.jpg, C:\Users\Admin\Desktop\Data\IMG\left_2019_04_17_18_02_30_668.jpg, C:\Users\Admin\Desktop\Data\IMG\right_2019_04_17_18_02_30_668.jpg, 0, 1, 0, 30.19031
